original_price,discount_original_price,discount_final_price,release_date,reviews,item_id,genre
US$59.99 ,0,0,  May 23  2014,  [Mostly Positive],261470,  [Strategy- 4X- Space- Simulation- Sci-fi- Grand Strategy- Singleplayer- Real-Time- RTS- Moddable- Indie- 2D- Real-Time with Pause- Sandbox- Adventure- Replay Value]
US$19.99 ,0,US$40.02 ,  May 31  2016,  [Mixed- Mostly Positive],383150,  [Action- Zombies- Open World- Co-op- Multiplayer- Gore- Horror- Survival- First-Person- FPS- RPG- Free to Play]
US$2.99 ,0,0,  Jul 6  2015,  [Mixed],383620,  [Simulation- Racing- Flight- Open World- Singleplayer- Casual- Family Friendly]
US$13.98 ,0,0,  Nov 5  2013,  [Mixed- Very Positive],241540,  [Zombies- Survival- Open World- Action- Post-apocalyptic- RPG- Third Person- Singleplayer- Sandbox- Base-Building- Simulation- Exploration- Adventure- Horror- Third-Person Shooter- Multiplayer- Survival Horror- Atmospheric- Indie- Co-op]
US$4.99 ,0,0,  Apr 1  1994,  [Positive],358360,  [Action- Shoot 'Em Up]
US$14.99 ,0,0,  Dec 5  1999,  [Overwhelmingly Positive],2200,  [FPS- Action- Classic- Arena Shooter- Multiplayer- Competitive- Shooter- 1990's- Gore- First-Person- Difficult- Moddable- Fast-Paced- Sci-fi- Singleplayer- e-sports]
US$3.99 ,0,0,  Nov 28  2007,  [Mostly Positive],320630,  [Casual- Adventure- Match 3- Female Protagonist]
US$6.99 ,0,0,  Jul 11  2006,  [Mixed],31800,  [Adventure- Point & Click- Female Protagonist- Mystery]
US$14.99 ,0,0,  Apr 30  2013,  [Mostly Positive],215690,  [Action- Indie- Surreal- Beat 'em up- Fighting- First-Person- Adventure- Co-op- Singleplayer- FPS- Open World- Atmospheric]
US$0.99 ,0,US$20.71 ,  Apr 26  2016,  [Positive],426993,  [Strategy]
US$17.99 ,0,0,  Dec 19  2013,  [Mostly Negative],257890,  [Strategy- RPG- RTS]
US$9.99 ,0,0,  Feb 25  2015,  [Mostly Positive],349530,  [Sports- Indie- Casual]
US$19.99 ,0,0,  Jan 23  2013,  [Very Positive- Very Positive],209540,  [Space- Action- Mechs- Sci-fi- Indie- Simulation- Shooter- Flight- Singleplayer- Great Soundtrack- VR- Space Sim- Robots- Third Person- Kickstarter- Third-Person Shooter- Anime]
US$1.49 ,0,US$218.52 ,  Mar 13  2013,  [Positive],230883,  [Strategy- Action- Indie]
US$2.49 ,0,US$218.52 ,  Feb 28  2013,  [Positive],230882,  [Strategy- Action- Indie]
US$9.99 ,0,0,  Mar 15  2014,  [Mostly Negative],276460,  [Casual- Point & Click]
US$19.99 ,0,0,  Jun 18  2015,  [Mixed],322850,  [Sports- Simulation- Management]
US$2.49 ,0,US$218.52 ,  Apr 9  2013,  [Positive],230885,  [Strategy- Action- Indie]
US$14.99 ,0,US$42.44 ,  Jul 23  2014,  [Mixed],292400,  [Adventure- Indie- RPG- Choices Matter- Singleplayer- Kickstarter- Female Protagonist- Story Rich- Fantasy- Walking Simulator]
US$2.99 ,0,0,  Sep 18  2015,  [Positive],404460,  [Action- Adventure- Indie- Casual]
US$2.49 ,0,US$218.52 ,  Apr 10  2014,  [],230889,  [Strategy- Action- Indie]
US$7.99 ,0,0,  Mar 15  2016,  [Positive],420900,  [Early Access- Indie- Action]
US$0.99 ,0,0,  Aug 28  2015,  [Very Positive],386050,  [Indie- Action- Platformer- Puzzle-Platformer]
US$9.99 ,0,0,  May 2  2016,  [Mixed],373880,  [Action- Indie]
US$0.99 ,0,0,  Mar 14  2016,  [Negative],443940,  [Indie- Action- Adventure- FPS]
US$9.99 ,0,0,  Feb 13  2015,  [Very Positive- Mostly Positive],323720,  [Horror- Point & Click- Adventure- Indie- Psychological Horror- Puzzle- Singleplayer]
US$0.99 ,0,0,  Oct 13  2015,  [Mixed],473540,  [Adventure- Casual]
US$3.99 ,0,US$270.25 ,  Sep 4  2014,  [Positive],305185,  [Action- Adventure]
US$2.99 ,0,0,  Jan 22  2010,  [Positive],46200,  [Racing- Action]
US$8.99 ,0,US$270.25 ,  Jun 27  2014,  [Positive],305187,  [Action- Adventure]
US$8.99 ,0,0,  Dec 7  2015,  [Very Positive],342280,  [Massively Multiplayer- Indie- Action- Adventure- Sandbox- Pixel Graphics]
US$6.99 ,0,0,  Feb 3  2015,  [Mixed],329200,  [Indie- Adventure- Horror- Puzzle- First-Person- Atmospheric- Dark- Singleplayer- Survival Horror- Survival- Psychological Horror- Lovecraftian]
US$1.99 ,0,0,  Oct 1  2014,  [],387670,  [Indie- Documentary]
US$3.99 ,0,US$270.25 ,  Jul 17  2014,  [Positive],305183,  [Action- Adventure]
US$4.99 ,0,0,  Sep 16  2014,  [Very Positive- Very Positive],348620,  [Free to Play- Anime- Visual Novel- Adventure- Casual- Indie- Singleplayer- Cute]
US$3.99 ,0,0,  Mar 1  2011,  [Mixed],94000,  [Indie- Short- Casual- Experimental- Singleplayer- First-Person- Simulation- Narration- Story Rich]
,US$2.99 ,US$0.50 ,  Aug 5  2016,  [Mixed],508670,  [Action- Indie- Simulation]
US$4.99 ,US$320.64 ,US$263.57 ,  Sep 11  2015,  [],400770,  [Action]
US$1.99 ,US$126.61 ,US$63.13 ,  Aug 28  2015,  [Mostly Positive- Mostly Positive],397500,  [Indie- RPGMaker- Adventure- RPG- Action- Strategy- Anime- Shoot 'Em Up]
US$0.99 ,0,US$46.60 ,  Apr 29  2016,  [Positive],448050,  [Action- Casual- Platformer]
US$3.99 ,US$84.79 ,US$17.56 ,  Feb 12  2015,  [Very Positive],341090,  [Indie- Action- Adventure- Casual- Retro- Puzzle-Platformer- Platformer- Colorful- Singleplayer- Puzzle- Family Friendly- Stylized- Funny- Atmospheric- Great Soundtrack- Arcade- Action-Adventure- Pinball- Fantasy- Classic]
US$5.99 ,0,0,  Mar 6  2014,  [Very Positive],269050,  [Horror- Indie- Adventure- Atmospheric- Puzzle- Point & Click- Surreal- Story Rich- Singleplayer- Short- Dark- Walking Simulator- Great Soundtrack]
US$9.99 ,0,0,  Apr 8  2011,  [Mostly Positive- Very Positive],70000,  [Dinosaurs- Action- Multiplayer- World War II- FPS- Indie- First-Person- Shooter- War- Comedy- Third Person- Funny- Survival- Alternate History- Open World- Co-op- Historical- PvP- Third-Person Shooter]
US$14.99 ,0,0,  Apr 8  2016,  [Mixed],404640,  [Simulation- Strategy- Indie- Management]
US$19.99 ,0,0,  Apr 5  2016,  [Positive],414120,  [Early Access- Indie- Casual- Simulation- Sandbox- Physics- VR- Multiplayer]
US$59.99 ,0,0,  Nov 14  2014,  [Very Positive],332360,  [Animation & Modeling- Design & Illustration- Utilities]
US$5.99 ,0,0,  Jul 17  2014,  [Very Positive],297290,  [Adventure- Indie- Point & Click- Pixel Graphics- Detective- Singleplayer]
US$4.99 ,0,0,  Apr 15  2014,  [Very Positive],292660,  [Adventure- Hidden Object- Puzzle- Casual- Point & Click]
US$29.99 ,0,0,  Jul 28  2015,  [Very Positive- Very Positive],345390,  [Adventure- Fantasy- Episodic- Puzzle- Point & Click- Story Rich- Comedy- Funny- Medieval- Singleplayer- Classic- Remake- Great Soundtrack- Choices Matter- Hidden Object]
US$15.99 ,0,0,  Feb 2  2016,  [Very Positive- Very Positive],396900,  [Early Access- Racing- Action- Indie- Futuristic- Local Multiplayer]
US$29.99 ,0,US$41.32 ,  Jan 28  2015,  [Overwhelmingly Positive- Overwhelmingly Positive],282900,  [Anime- JRPG- Female Protagonist- Cute- RPG- Singleplayer- Comedy- Funny- Great Soundtrack- Turn-Based- Visual Novel- Nudity- Strategy- Story Rich- Turn-Based Combat- Adventure- Memes- Action- Sci-fi- Casual]
Free,0,0,  Sep 26  2013,  [Very Positive],362250,  [Fighting- Action- Episodic- Free to Play]
Free to Play,0,0,  Mar 31  2014,  [Mixed- Mixed],235340,  [Free to Play- MOBA- Strategy- Multiplayer- RPG- Massively Multiplayer- Action- Fantasy- Team-Based- Casual- MMORPG- Co-op- Adventure]
US$14.99 ,0,US$270.25 ,  Feb 28  2013,  [Very Positive- Very Positive],227100,  [Zombies- Action- Co-op- Sniper- Third-Person Shooter- World War II- FPS- Horror- Shooter- Third Person- Online Co-Op- Multiplayer- Gore- Survival- Singleplayer- Adventure- Bullet Time]
US$9.99 ,0,0,  Sep 25  2015,  [Mixed],371220,  [RPG- Indie- Adventure- Dungeon Crawler- Survival- Rogue-like- Singleplayer- Replay Value- Procedural Generation- Dark Fantasy- Perma Death- Difficult- Loot- Trading Card Game- Hack and Slash- Female Protagonist]
US$14.99 ,US$27.96 ,US$21.56 ,  Nov 24  2015,  [Mostly Positive],387010,  [Action- RPG- Adventure- Story Rich- Action RPG- Historical- Isometric- Indie- Hack and Slash]
US$9.99 ,0,0,  Sep 23  2009,  [Mostly Positive],33180,  [Action- Zombies- RPG- Indie- Shooter- Top-Down Shooter]
,US$6.99 ,US$1.74 ,  Jan 1  1995,  [Positive],363070,  [Casual- Education- Family Friendly]
US$9.99 ,0,0,  Nov 13  2007,  [Positive],15930,  [Casual- Puzzle- Match 3]
US$4.99 ,0,0,  Jul 31  2015,  [Mixed],366600,  [Action- Adventure- Indie]
US$1.99 ,US$5.99 ,US$0.89 ,  Mar 4  2016,  [Positive],440140,  [Sci-fi- Movie- Time Travel- Action-Adventure]
US$1.99 ,0,0,  Jul 5  2016,  [Mostly Positive],477950,  [Indie- Action- Adventure- Minimalist- Casual- Platformer- 2D- Difficult]
US$0.99 ,0,US$126.93 ,  Jun 18  2013,  [Mixed],229628,  [Action- Adventure]
US$4.99 ,0,0,  Aug 4  2009,  [Mixed],36000,  [Action- Indie- Third Person- Shooter]
US$19.99 ,0,US$53.91 ,  Jan 14  2015,  [Very Positive],337850,  [RPG- Strategy- Indie- Adventure- Isometric- Turn-Based- Fantasy- CRPG]
US$39.99 ,0,US$80.98 ,  May 22  2016,  [Positive],458750,  [Design & Illustration- Photo Editing]
US$5.99 ,0,0,  Jun 2  2016,  [Mostly Positive],467430,  [Casual]
US$9.99 ,0,0,  Mar 15  2010,  [Very Positive],20820,  [Great Soundtrack- Indie- Arcade- Action- Local Co-Op- Fast-Paced- Stylized- Singleplayer- Co-op- Psychedelic- Sci-fi- Rhythm- Space- Local Multiplayer- Casual- Adventure]
US$1.99 ,0,0,  May 9  2014,  [Mixed],260250,  [Platformer- Action- Werewolves- Indie- Female Protagonist- Gothic- Retro- Vampire- Difficult- Side Scroller- Singleplayer- Metroidvania]
US$9.99 ,0,0,  Oct 8  2010,  [Mixed],42920,  [Strategy- Medieval]
US$14.99 ,0,US$19.99 ,  Aug 26  2016,  [Positive],499910,  [Indie- Adventure- Visual Novel- Detective- Mystery- Female Protagonist- Story Rich- Interactive Fiction- Anime]
US$39.99 ,0,0,  Jun 9  2014,  [Mixed],251020,  [Simulation- Trains]
US$4.99 ,0,0,  Nov 6  2013,  [Very Positive],251530,  [Strategy- Action- Tower Defense- Indie- Sci-fi]
US$5.99 ,0,0,  Jan 20  2016,  [Positive],424010,  [Casual- Adventure- RPG- Indie- RPGMaker]
US$14.99 ,0,US$33.96 ,  Feb 21  2014,  [Very Positive],278460,  [RPGMaker- RPG- Steampunk- Female Protagonist- JRPG- Casual- Retro- Singleplayer- Indie- Fantasy- Story Rich- Anime- Adventure- 2D- Turn-Based- Strategy- Great Soundtrack]
US$6.99 ,0,US$35.22 ,  Jan 28  2014,  [Positive],271950,  [Adventure- Indie- Casual]
US$1.99 ,US$5.96 ,US$4.64 ,  Jun 24  2015,  [Mostly Negative],363610,  [Action- Indie]
US$0.74 ,US$6.99 ,US$1.74 ,  Aug 18  2014,  [Very Positive- Very Positive],272600,  [Adventure- Indie- Point & Click- Detective- Mystery- Singleplayer- Puzzle- Casual- Short]
US$2.99 ,0,0,  May 26  2015,  [Mixed],346150,  [Early Access- Action- Adventure- Indie- Simulation- Strategy]
US$1.99 ,0,0,  Aug 28  2015,  [Mixed],390880,  [Strategy- RPG- Indie- Casual- Simulation- Management- Strategy RPG- Turn-Based- Turn-Based Strategy- Party-Based RPG]
US$4.99 ,0,0,  May 9  2011,  [Mixed],99400,  [Action- Indie- Hack and Slash]
US$19.99 ,0,0,  Aug 14  2015,  [Mixed],325790,  [RPG- Strategy- Turn-Based- Indie- Post-apocalyptic- Tactical- Turn-Based Strategy- Turn-Based Tactics- Isometric- Turn-Based Combat- Singleplayer- Story Rich- CRPG- Tactical RPG- Kickstarter- Sci-fi- Adventure- Strategy RPG- Crowdfunded- Perma Death]
US$14.99 ,0,0,  Sep 11  2016,  [Positive],517350,  [Indie- Action- RPG]
US$6.99 ,0,US$8.38 ,  Dec 22  2015,  [Mixed],427780,  [Casual- Indie- Strategy- Adventure- Puzzle]
US$1.99 ,0,US$107.88 ,  Nov 24  2015,  [Positive],407200,  [Indie- Strategy- Adventure- RPG]
US$6.99 ,0,0,  Jul 10  2015,  [Mixed],347820,  [Racing- Action- Indie]
US$6.99 ,0,0,  Apr 1  2016,  [Negative],451210,  [Action- Sports]
US$4.99 ,0,US$141.17 ,  Jul 23  2013,  [Positive],221166,  [Racing- Sports]
US$9.99 ,0,0,  Oct 10  2013,  [Very Positive],243140,  [Action- Indie- Platformer]
US$9.99 ,0,0,  Jun 14  2001,  [Very Positive],267980,  [Strategy- Action- Sci-fi- Singleplayer- Classic- Shooter]
Free,0,0,  Nov 12  2015,  [Very Positive],523486,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
Free,0,0,  Nov 12  2015,  [Very Positive],523487,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
Free,0,0,  Nov 12  2015,  [Very Positive],523484,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
Free,0,0,  Nov 12  2015,  [Very Positive],523485,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
Free,0,0,  Nov 12  2015,  [Very Positive],523482,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
Free,0,0,  Nov 12  2015,  [Very Positive],523483,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
Free,0,0,  Nov 12  2015,  [Very Positive],523480,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
Free,0,0,  Nov 12  2015,  [Very Positive],523481,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
US$2.99 ,0,US$9.56 ,  May 6  2016,  [Mostly Negative],450060,  [Indie- Action- Adventure- VR- Horror]
Free,0,0,  Nov 12  2015,  [Very Positive],523488,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
Free,0,0,  Nov 12  2015,  [Very Positive],523489,  [Gaming- Free to Play- Documentary- Episodic- Multiplayer- MOBA- Adventure- Action- Competitive- Casual- Movie- Family Friendly]
US$4.99 ,0,0,  Aug 24  2015,  [Mixed],380540,  [Action- Adventure- Indie- Building- Space- Top-Down- Sandbox]
US$2.99 ,0,US$103.08 ,  Oct 17  2014,  [Positive],328550,  [Indie- RPG- Choose Your Own Adventure- Interactive Fiction]
US$4.99 ,0,0,  Sep 15  2014,  [Positive],264400,  [Adventure- Puzzle]
US$19.99 ,0,0,  May 22  2007,  [Mixed],301980,  [Adventure- Action- Pirates]
US$19.99 ,0,0,  Aug 25  2016,  [Positive],517170,  [Early Access- Animation & Modeling- Utilities- Video Production- VR- Design & Illustration- Sandbox- Cinematic- Movie- Hand-drawn- Software]
US$2.99 ,0,0,  Sep 25  2015,  [Positive],355910,  [Indie- Simulation]
US$0.49 ,US$11.99 ,US$2.99 ,  Sep 28  2015,  [Mixed],403660,  [Indie- Strategy- Hacking]
US$9.99 ,0,US$26.35 ,  Jan 5  2016,  [Positive],407340,  [Indie- Casual- Adventure- Visual Novel- Anime- Cute- Female Protagonist]
US$4.99 ,0,0,  Nov 16  2011,  [Very Positive- Very Positive],107600,  [Indie- Action- Twin Stick Shooter- Casual- Arcade- Great Soundtrack- Bullet Hell- Score Attack- Fast-Paced- Singleplayer- Shooter- Shoot 'Em Up- Top-Down- Arena Shooter]
US$9.99 ,0,0,  Apr 3  2014,  [Mixed],388270,  [Sports- Strategy- Casual- Simulation]
US$2.99 ,0,0,  Jun 9  2016,  [Very Positive],388900,  [Early Access- Strategy- Indie- Multiplayer- RTS]
US$13.99 ,0,0,  Nov 12  2014,  [Very Positive],331510,  [Indie- Adventure- Puzzle- 2D- Female Protagonist- Atmospheric- Singleplayer- Colorful- Great Soundtrack- Stylized- Cute]
US$19.99 ,0,0,  Mar 9  2010,  [Very Positive- Very Positive],33230,  [Action- Open World- Adventure- Parkour- Stealth- Third Person- Assassin- Historical- Story Rich- Singleplayer- Great Soundtrack- Conspiracy- Atmospheric- Action-Adventure- Sandbox- Classic- Controller- Alternate History- Multiplayer- Sci-fi]
US$9.99 ,0,0,  Nov 5  2010,  [Mixed],33980,  [Action- Zombies- Third Person]
US$9.99 ,0,0,  Dec 16  2014,  [Mostly Positive],336090,  [Action- Indie- Bullet Hell- Shoot 'Em Up- Arcade- Online Co-Op- Action RPG]
US$0.99 ,US$6.99 ,US$5.59 ,  May 20  2016,  [Positive],395100,  [Action- Indie- Adventure- Platformer]
US$4.99 ,US$114.77 ,US$55.27 ,  Dec 7  2010,  [Overwhelmingly Positive],78000,  [Casual- Puzzle- Match 3- Singleplayer- Strategy- Touch-Friendly- Great Soundtrack- Adventure]
US$19.99 ,0,0,  Aug 24  2009,  [Mostly Positive],37970,  []
US$9.99 ,US$39.96 ,US$23.06 ,  Sep 1  2011,  [Very Positive- Very Positive],284750,  [Adventure- Casual- Hidden Object- Point & Click- Female Protagonist- Mystery- Puzzle- Horror- Singleplayer]
US$24.99 ,0,0,  Mar 11  2014,  [Mixed- Mostly Positive],237870,  [Early Access- Sandbox- Open World- Adventure- RPG- Crafting- Survival- Multiplayer- Exploration- Building- Indie- Sci-fi- Action- Co-op- Simulation- Voxel- Singleplayer- Third Person- Action RPG- Massively Multiplayer]
US$0.99 ,0,US$126.93 ,  Jun 18  2013,  [Mixed],229629,  [Action- Adventure]
US$9.99 ,0,0,  Dec 9  2014,  [Mixed],289910,  [Simulation- Strategy- Management]
US$119.99 ,0,0,  Aug 8  2016,  [Mostly Negative],504720,  [Audio Production]
US$8.99 ,0,US$224.61 ,  Nov 21  2008,  [Mixed- Mostly Positive],8140,  [Adventure- Action- Female Protagonist- Third Person- Lara Croft- Puzzle- Platformer- Action-Adventure- Singleplayer- Shooter- Third-Person Shooter- Exploration- Parkour- Atmospheric]
US$2.99 ,0,US$126.93 ,  Jun 10  2013,  [Positive],229627,  [Action- Adventure]
US$2.99 ,0,US$126.93 ,  Jun 10  2013,  [Positive],229626,  [Action- Adventure]
US$9.99 ,0,0,  May 1  2014,  [Mixed],284970,  [Action- Indie- Shoot 'Em Up- Shooter- Arcade- Bullet Hell]
US$4.99 ,0,0,  Oct 2  2015,  [Positive],384590,  [Action- Indie- Great Soundtrack- Arcade- Colorful- Twin Stick Shooter- Arena Shooter]
US$4.99 ,0,0,  Jul 11  2014,  [Positive],284200,  [Indie- Casual- Puzzle]
US$1.99 ,0,US$126.93 ,  Jun 4  2013,  [Mostly Negative],229622,  [Action- Adventure]
US$2.99 ,0,0,  Feb 28  2011,  [Mostly Positive],92400,  [Indie- Local Multiplayer]
US$19.99 ,0,0,  Jul 3  2015,  [Mixed- Mostly Positive],384300,  [Utilities- FPS]
Free to Play,0,0,  May 5  2015,  [Mixed],334030,  [Free to Play- Strategy- Indie- Turn-Based- Turn-Based Combat- Turn-Based Tactics- Card Game- Multiplayer]
US$19.99 ,0,0,  Nov 30  1999,  [],39370,  []
US$29.99 ,0,0,  Nov 12  2012,  [Mostly Positive],312350,  [Strategy- World War I- Wargame- Turn-Based Strategy- Grand Strategy- Historical]
US$0.99 ,0,0,  Jul 23  2015,  [Mostly Positive],333810,  [Action- Adventure]
US$6.99 ,0,US$141.17 ,  May 27  2013,  [Mostly Positive],221161,  [Racing- Sports]
US$4.99 ,0,0,  Aug 16  2005,  [Mostly Positive],302180,  [Adventure- Casual- Point & Click- Puzzle]
US$6.99 ,0,0,  Dec 11  2015,  [Positive],412270,  [Indie- Adventure- RPG- Action- Pixel Graphics- Top-Down]
,US$9.99 ,US$1.99 ,  Aug 1  2006,  [Very Positive- Very Positive],2990,  [Racing- Destruction- Multiplayer- Classic- Great Soundtrack- Action- Singleplayer- Music- Simulation]
US$4.99 ,0,0,  Mar 15  2012,  [Mixed],307270,  [Indie- Platformer- Pixel Graphics]
Free,0,0,  Jun 9  2015,  [Very Positive],378300,  [Free to Play- Adventure- Indie- Point & Click]
US$4.99 ,0,US$90.45 ,  Nov 1  1999,  [Very Positive- Overwhelmingly Positive],50,  [FPS- Action- Sci-fi- Singleplayer- Classic- Shooter- First-Person- Aliens- Adventure- 1990's- Atmospheric- Military- Co-op]
US$34.99 ,0,0,  Mar 31  2016,  [Positive],443380,  [Adventure- Anime- Visual Novel- Action- Singleplayer]
US$0.99 ,0,0,  Jul 1  2014,  [Very Positive- Very Positive],313340,  [Simulation- Casual- Indie- Relaxing- Singleplayer- Great Soundtrack- God Game- Experimental- Realistic- Space- Procedural Generation- Illuminati- Funny- VR- Third Person- First-Person- Music]
Free to Play,0,0,  Jun 22  2012,  [Mostly Positive- Mostly Positive],212160,  [Free to Play- Action- Hack and Slash- Massively Multiplayer- RPG- MMORPG- Adventure- Third Person- Character Customization- Co-op- Action RPG- PvP- Fast-Paced- Multiplayer- Singleplayer- Nudity- Horror]
US$29.99 ,0,0,  Jul 15  2016,  [Mostly Positive],496490,  [Design & Illustration- Utilities]
US$19.99 ,0,0,  Oct 12  2010,  [Mostly Positive- Mixed],47830,  [FPS- Action- Shooter- Military- Multiplayer- First-Person- Singleplayer- Modern- War- Linear- America- Realistic- Mature- Co-op- Stealth- Controller]
US$4.99 ,0,0,  Feb 11  2010,  [Positive],47520,  [Casual- Hidden Object]
US$6.99 ,0,0,  Mar 19  2010,  [Mixed],338630,  [Simulation- Indie- Casual- Cute- Family Friendly- Funny- Colorful- Female Protagonist]
US$14.99 ,0,0,  Sep 25  2014,  [Mostly Negative],273730,  [Simulation- Casual- Driving- Open World]
US$6.99 ,0,0,  Jun 25  1998,  [Mixed],245010,  [Action- Adventure]
US$0.99 ,0,US$103.08 ,  Aug 16  2013,  [Positive],492390,  [Adventure- RPG- Indie]
US$9.99 ,0,0,  Mar 5  2015,  [Mixed],339540,  [Early Access- Action- RPG- Indie]
US$3.99 ,0,0,  Jan 14  2016,  [Positive],435140,  [Strategy- Casual]
US$6.99 ,US$164.76 ,US$130.08 ,  Apr 17  2015,  [Mostly Positive],335200,  [Adventure- Action- Anime- Puzzle- Multiplayer- Cute- Indie- Local Multiplayer- Visual Novel]
US$9.69 ,0,0,  Apr 1  2016,  [Very Positive- Very Positive],457860,  [Simulation- Adventure- VR- Space]
US$7.99 ,0,0,  May 23  2016,  [Very Positive],468820,  [Early Access- Adventure- Casual- Simulation- VR- Space- Education- Science]
US$1.99 ,0,0,  Aug 24  2016,  [Positive],516550,  [Action- Adventure- Indie- VR]
US$0.99 ,0,0,  Aug 18  2015,  [Mixed],381140,  [Action- Zombies]
US$9.99 ,0,0,  Mar 23  2011,  [Mixed],9990,  [Adventure- Action- Local Co-Op]
US$14.99 ,0,0,  May 18  2016,  [Very Positive],368640,  [Adventure- Strategy- Anime- Cute- Puzzle-Platformer- Female Protagonist- 2D- Horror- Atmospheric]
US$1.99 ,0,US$2.98 ,  Aug 10  2016,  [Mostly Positive- Mixed],438480,  [Strategy- Action- Adventure- Casual- Tower Defense]
US$9.99 ,0,0,  Dec 1  2015,  [Very Positive- Very Positive],414720,  [Indie- Simulation- Adventure- Space- Sandbox- Space Sim- Singleplayer- Procedural Generation- Mining- Open World- Pirates- Atmospheric- Crafting]
US$5.99 ,0,0,  May 5  2016,  [Positive],463760,  [Adventure- Indie- Casual]
US$1.99 ,0,0,  Aug 1  2016,  [Mostly Positive],503410,  [Action- Indie- VR- Zombies]
,US$29.99 ,US$10.19 ,  Aug 18  2013,  [Mixed],243890,  [Education- Typing- Software Training- Dark Humor- Memes- Dating Sim]
US$9.99 ,0,US$30.02 ,  May 24  2012,  [Mostly Positive- Very Positive],108200,  [Board Game- Strategy- Casual- Multiplayer- Turn-Based- Trains- Indie- Family Friendly- Singleplayer- Touch-Friendly]
US$7.99 ,0,0,  Jan 20  2003,  [Positive],446460,  [Strategy- RTS]
US$9.99 ,0,0,  Feb 27  2007,  [Positive],38170,  [Casual- Match 3]
US$7.99 ,0,US$90.45 ,  Oct 10  2007,  [Overwhelmingly Positive- Overwhelmingly Positive],420,  [FPS- Action- Sci-fi- Singleplayer- Shooter- First-Person- Story Rich- Classic- Adventure- Aliens- Atmospheric- Zombies- Great Soundtrack- Silent Protagonist- Dystopian- Post-apocalyptic- Puzzle- Episodic- Horror- Multiplayer]
US$9.99 ,US$320.64 ,US$263.57 ,  Sep 15  2014,  [Very Positive],319850,  [Simulation- Casual- Indie- Building- Medieval]
US$19.99 ,0,0,  Jan 25  2011,  [Very Positive- Very Positive],47780,  [Horror- Action- Sci-fi- Space- Third Person- Survival Horror- Gore- Third-Person Shooter- Atmospheric- Multiplayer- Singleplayer- Shooter- Aliens- Adventure- Co-op- Survival- Story Rich- Futuristic- Blood- 3D Vision]
US$4.99 ,0,0,  Mar 15  2012,  [Mixed],207710,  [Indie- Casual- Strategy]
US$3.99 ,0,US$52.43 ,  Jul 21  2016,  [Mixed],495360,  [Strategy- Indie- Simulation]
US$19.99 ,0,0,  May 4  2015,  [Very Positive- Very Positive],350080,  [Action- FPS- World War II- Shooter- Alternate History- Stealth- Singleplayer- First-Person- Atmospheric- Gore- Zombies- Story Rich- Adventure- Horror- War- Multiplayer- Sci-fi- Blood- Mature- Funny]
US$7.99 ,0,US$201.42 ,  Mar 3  2016,  [Mixed],407830,  [Action- Adventure- Indie- PvP- Mechs- Robots- Local Multiplayer- Third-Person Shooter]
US$5.99 ,0,0,  Jul 13  2015,  [Mixed],383810,  [Action- Indie- Platformer]
,US$3.99 ,US$0.87 ,  May 27  2016,  [Positive],461690,  [Action- Casual- Simulation- Strategy]
US$0.99 ,US$4.95 ,US$2.61 ,  Apr 1  2016,  [Mixed],412600,  [Indie- Action- Platformer]
US$9.99 ,0,US$66.53 ,  Apr 5  2006,  [Positive],50980,  [Casual- Hidden Object]
US$2.99 ,0,0,  Aug 22  2016,  [Very Positive],385240,  [Simulation- Memes- Funny- Illuminati]
US$19.99 ,US$320.64 ,US$263.57 ,  Mar 1  2016,  [Mixed],433840,  [RPG- Indie- Female Protagonist- Strategy- Great Soundtrack- Anime]
US$9.99 ,0,0,  Sep 9  2004,  [Very Positive],254960,  [Strategy- RPG- Turn-Based Tactics- Turn-Based- Tactical- World War II- Alternate History- Tactical RPG- Turn-Based Strategy- Classic- Action- Singleplayer- Sci-fi- Stealth- Destruction]
US$4.99 ,0,0,  Feb 4  2016,  [Positive],406120,  [Action- Indie- Casual- Puzzle- Local Multiplayer- Local Co-Op- Cute]
